CODE ID;NOM DE LA MAISON;ADRESSE;CODE POSTAL;VILLE;DEPARTEMENT;REGION;PAYS;DESCRIPTIF;PROPRIETE /GESTION;Voir le programme;Site web;Facebook;Twitter;Instagram;Dailymotion;TAG Année de labellisation;TAG maison-des-illustres;TAG monument-historique;TAG tourisme-et-handicap;TAG musee-de-france;TAG architecture-contemporaine-remarquable;TAG patrimoine-mondial-de-lunesco;TAG jardin-remarquable;TAG patrimoine industriel;TAG litterature-et-idees;TAG arts-et-architecture;TAG sciences-et-industrie;TAG musique-theatre-et-cinema;TAG histoire-et-politique;geolocalisation
APN00_93_MI142;«Le Paraïs» - Maison de Giono;Montée des Vraies-Richesses;04100;Manosque;Alpes-de-Haute-Provence;Provence-Alpes-Côte d’Azur;France;"Jean Giono (1895-1970) est l’un des grands écrivains du XXe siècle. Fils d’un cordonnier et d’une repasseuse, il est né à Manosque, qu’il n’a jamais quitté.Dès la publication de Colline, en 1929, il connaît le succès. À la fois conteur et poète, il compose avant 1939 d’amples romans lyriques et épiques : ""Regain"", ""Le Chant du monde"", ""Que ma joie demeure"". À partir de 1934, il milite pour le pacifisme intégral et publie plusieurs essais contre la guerre et la civilisation technicienne. Après 1945, son écriture devient plus incisive, allègre et ironique, tandis que son œuvre prend une tonalité sombre et pessimiste. Elle se développe dans deux directions : le « cycle du Hussard » avec ""Angelo"", ""Le Hussard sur le toit"", ""Le Bonheur fou"" et ""Mort d’un personnage"" et la série des « Chroniques romanesques », dont ""Un roi sans divertissement"" et ""Les Âmes fortes"". Il entre à l’Académie Goncourt en 1954 et élargit sa création au cinéma, réalisant lui-même ""Crésus"" (1960). Solitaire, inclassable, en marge de tous les courants littéraires de son temps, Giono laisse une œuvre immense, traduite en plus de cinquante langues. «Le Paraïs» fut acheté par Jean Giono en 1930. Dans cette oasis de verdure, à l'écart de la ville, il a vécu et écrit la plus grande partie de son œuvre jusqu'à sa mort en 1970.";Propriété privée.;;;https://www.facebook.com/Association-Des-Amis-De-Jean-Giono-210773839117504/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;architecture-contemporaine-remarquable;;;;litterature-et-idees;;;;;43.835168,5.79171
APN00_32_MI118;Villa départementale Marguerite Yourcenar;2266 route du Parc;59270;Saint-Jans-Cappel;Nord;Hauts-de-France;France;"Romancière, poète, traductrice, essayiste et critique, Marguerite Yourcenar (1903-1987), née Cleenewerck de Crayencour, est particulièrement connue pour ses romans ""Mémoires d’Hadrien"" (1951) et ""L’Œuvre au noir"" (1968). Elle a notamment publié des essais (""Pindare""), des romans (""Denier du rêve""), des poésies (""Feux""), des traductions (""Les Vagues"" de Virginia Woolf). Elle est la première femme élue à l’Académie française en 1980. La Villa est située au Mont Noir, à la frontière franco-belge, sur le domaine de la famille paternelle de Marguerite Yourcenar, qui y a passé une partie de son enfance. Devenue en 1997 une résidence d’écrivains, elle accueille chaque année une quinzaine d'auteurs du monde entier pour une résidence de création et des rencontres avec le public.";Propriété du Conseil départemental du Nord;;www.lenord.fr/villayourcenar http://museeyourcenar.fr/;https://www.facebook.com/Villa-Marguerite-Yourcenar-D%C3%A9partement-du-Nord-595607240554781/;;;;labellisee-en-2011;maison-des-illustres;;;musee-de-france;;;;;litterature-et-idees;;;;;50.780085,2.728294
APN00_11_MI086;Maison-musée Maurice Ravel;5 rue Maurice-Ravel;78490;Montfort-l'Amaury;Yvelines;Île-de-France;France;"Compositeur, Maurice Ravel (1875-1937) marque de son influence la musique française du début du XXe siècle. À cette époque, il représente avec Claude Debussy « la pointe aiguë de l’avant-garde ». Son œuvre est le fruit d’un héritage complexe : tradition musicale du XVIIIe siècle, couleurs et rythmes du jazz, mélodies espagnoles. ""Le Boléro"", ""le Concerto pour la main gauche"", ou ""L’Enfant et les Sortilèges"" sont quelques-unes des œuvres qu’il écrit à Montfort-l’Amaury. C’est en 1921 que Maurice Ravel achète le Belvédère. Il décore les intérieurs, y expose sa collection d’objets insolites et dessine le jardin dans un style japonisant. Il réside dans cette maison jusqu’à sa mort en 1937.";Propriété de l’État (Réunion des Musées Nationaux).  Gestion : convention par la ville de Montfort-l’Amaury.;;www.ville-monfort-l-amaury.fr;;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;musee-de-france;;;;;;;;musique-theatre-et-cinema;;48.776137,1.805464
APN00_28_MI063;Maison natale Pierre Corneille;4 rue de la Pie;76000;Rouen;Seine-Maritime;Normandie;France;"Pierre Corneille (1606-1684) est l'auteur prolifique de comédies et de tragédies devenues classiques. Fils de notables, il est membre d'une famille propriétaire d'un ensemble immobilier qu'il occupe lui-même pendant cinquante-six ans. Titulaire de deux charges roayles, cet amateur d'intrigues complexes exerce d'abord à Rouen en tant qu'avocat. Mais, timide et peu éloquent, il se tourne vers le théâtre, suivi dans cette carrière couronnée de succès par son cadet Thomas. C'est dans cette maison que l'illustre dramaturge écrit ""Le Cid"" et la plupart de ses œuvres. L'atmosphère de l'époque est restituée par des meubles Louis XIII, un cabinet d'ébène ayant appartenu à l'auteur et des évocations de son théâtre.";Propriété de la Ville de Rouen.;;;;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;musee-de-france;;;;;litterature-et-idees;;;;;49.443051,1.086748
APN00_44_MI050;La Boisserie – Maison de Charles de Gaulle;Rue du Général de Gaulle;52330;Colombey-les-Deux-Églises;Haute-Marne;Grand Est;France;"Général et homme d’État, Charles de Gaulle (1890-1970) est l’une des figures politiques les plus importantes du XXe siècle. Chef de la France libre pendant la Seconde Guerre mondiale, il prononce le 18 juin 1940 depuis Londres ce qui demeure aujourd’hui l’une des plus célèbres allocutions de l’histoire de France. Fondateur de la Ve République, il en est le président de 1958 à 1969. Ses mandats sont marqués par une politique d’indépendance nationale, par la construction européenne, par le processus de décolonisation et la guerre d’Algérie, ainsi que par les événements de Mai 1968.  Les époux de Gaulle acquièrent La Boisserie, à Colombey-les-Deux-Églises, en 1934. Le Général s’y réfugie pour affronter sa «traversée du désert» et y rédiger ses ""Mémoires de guerre"". Devenu président, il revient régulièrement y faire des séjours courts. A son départ de l’Élysée, il s’y installe définitivement.";Propriété privée. Gestion : Fondation Charles de Gaulle.;;http://www.charles-de-gaulle.org/;;;;;labellisee-en-2011;maison-des-illustres;;;;;;;;;;;;histoire-et-politique;48.218511,4.884714
APN00_75_MI012;Malagar Centre François Mauriac;17 route de Malagar;33490;Saint-Maixant;Gironde;Nouvelle Aquitaine;France;"François Mauriac (1885-1970) est un romancier, poète, dramaturge, essayiste et journaliste. Auteur de ""Thérèse Desqueyroux"", ""La Chair et le sang"", ""Destins"", ""Le Noeud de vipères"", ""Le mystère Frontenac"", il entre à l’Académie française en 1933. François Mauriac est également un intellectuel qui s’engage, que ce soit au moment de la guerre d’Espagne, pendant la Seconde Guerre mondiale ou encore en faveur de la décolonisation. Il s’exprime notamment à travers son fameux Bloc-Notes (articles parus dans ""La Table ronde"", ""L’Express"", ""Le Figaro littéraire""). En 1952, le romancier reçoit le Prix Nobel de littérature. L'arrière-grand-père de François Mauriac devient propriétaire du Domaine de Malagar en 1843. Lieu de villégiature, Malagar est aussi un lieu d’inspiration pour l’écrivain, «une mémoire sacrée à l'abri de tous les outrages ». C'est aujourd'hui une Maison d'écrivain, patrimoine de la région Nouvelle-Aquitaine.";Propriété de la région Nouvelle Aquitaine. Conservation et animation confiées au Centre François Mauriac (association 1901).;;;https://www.facebook.com/MalagarMauriac/;https://twitter.com/mauriacmalagar;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;44.569357,-0.240749
APN00_75_MI011;Château Observatoire d'Abbadia;Route de la Corniche;64700;Hendaye;Pyrénées-Atlantiques;Nouvelle Aquitaine;France;"Antoine d’Abbadie (1810-1897) est un «savanturier» du XIXe siècle : explorateur, géodésien, cartographe, astronome, linguiste, philologue, ethnologue et mécène de la culture basque. De 1837 à 1848, il explore l’Ethiopie, réalise des cartes, collecte des données scientifiques et linguistiques. Il est alors celui qui y séjourne le plus longtemps, sans armes et en parlant systématiquement les langues et dialectes éthiopiens.  De 1835 à 1880, il constitue un domaine de 430 hectares sur la corniche basque. Selon les plans d’Eugène Viollet-le-Duc, il y fait édifier Abbadia, son château-observatoire, qui accueillera régulièrement Pierre Loti et où se déroule une intense vie mondaine. La demeure est structurée en trois ailes, chacune correspondant à un axe de vie d’Antoine d’Abbadie : étude/science ; chapelle/dévotion ; habitation/réception. Son patrimoine intime s’y révèle dans la pierre, dans le mobilier et dans les décors, tous d’origine.";Musée-fondation abrité par l’Académie des Sciences.;;;https://www.facebook.com/Ch%C3%A2teau-Observatoire-Abbadia-145095455554050/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;tourisme-et-handicap;;;;;;;;sciences-et-industrie;;;43.377535,-1.738036
APN00_53_MI204;Maison natale de Max Jacob;8 rue du Parc;29000;Quimper;Finistère;Bretagne;France;"Max Jacob (1876-1944) est l’une des figures les plus marquantes du XXe siècle. Sa production, principalement poétique, est aussi graphique, épistolaire et musicale. Éclaireur d’une relation entre la poésie et la peinture, rénovateur des qualités plastiques du poème en prose, usant du calembour et de l’ironie ou se repliant dans l’humilité, Max Jacob a réuni ses conceptions esthétiques dans son ouvrage phare ""Le Cornet à dés"" (1917). Son oeuvre est traversée d’élans mystiques et religieux, roulant aussi vers le cocasse. Né à Quimper dans une famille de commerçants d’origine juive non pratiquants, puis converti au catholicisme en 1915, il s’est nourri des promenades bretonnes de son enfance. La législation antisémite bouleversera sa vie. « Monsieur Max » sera interdit de publication en 1941. Arrêté puis conduit le 28 février 1944 à Drancy, il y meurt d’une congestion pulmonaire le 5 mars 1944. Fermées en 1941, les réserves du commerce, alors boutique de curiosités, sont aujourd’hui un restaurant. L’appartement est ouvert au public et la poésie y est à l’honneur tous les premiers jeudis du mois.";Propriété privée.;;http://www.chezmax.bzh;;;;;labellisee-en-2015;maison-des-illustres;;;;;;;;litterature-et-idees;;;;;47.99487,-4.103383
APN00_53_MI036;Espace muséographique Sarah Bernhardt;Fort de la Pointe des Poulains;56360;Sauzon - Belle-Île-en-Mer;Morbihan;Bretagne;France;"Entrée au conservatoire de Paris à l’âge de seize ans, Henriette Rosine Bernard, dite Sarah Bernhardt (1844-1923) intègre la Comédie-Française puis l’Odéon en 1866. Elle obtient d’immenses succès dans les rôles de Phèdre, de Zaïre, ou dans"" Hernani"". Elle fonde ensuite sa propre compagnie et triomphe dans le monde entier. De retour à Paris, elle dirige plusieurs théâtres et créé ""Lorenzaccio"" de Musset et ""L’Aiglon"" d’Edmond Rostand. Amputée d’une jambe en 1915, elle continue de jouer jusqu’à la fin de sa vie. Sous le charme de Belle-Ile-en-Mer, Sarah Bernhardt acquiert en 1894 le fort de la pointe des Poulains et y séjourne tous les étés jusqu’en 1922 : « J’aime venir chaque année dans cette île pittoresque, goûter tout le charme de sa beauté sauvage et grandiose. J’y puise sous son ciel vivifiant et reposant de nouvelles forces artistiques».";Propriété du Conservatoire du littoral. Gestion : Communauté de communes de Belle-famille;;www.ccbi.fr;;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;;;;musique-theatre-et-cinema;;
APN00_99404 _MI235;Degas House Museum;2306 Esplanade Avenue;70119;New Orleans (Louisiana);;;Etats-Unis;Edgar Degas, French Impressionist Master and Co-founder of the Impressionist Movement, was also a sketcher, sculptor and photographer. In 1872, Degas left Paris and traveled to his maternal family’s home in New Orleans where he resided from October 1872 - March 1873. During his stay he created 18 paintings, four drawings and five letters. While in New Orleans, Degas created a new style of painting, which he referred to as “better art”, thus motivating him to return to Paris in order to fulfill his ambition by co-founding the French Impressionist Movement of 1874 and beyond.  Built in 1852, the House was occupied by the Degas/Musson family from 1869 to 1879. The place became neglected tenement houses until being restored and named the Degas House in 1995. It is now open to the public as a museum and for daily tours led by his descendants.;Propriété de la fondation Edgar Degas House;;https://www.degashouse.com/en-us;https://www.facebook.com/edgardegashouse;https://twitter.com/thedegashouse;;;labellisee-en-2018;maison-des-illustres;;;;;;;;;arts-et-architecture;;;;29.974657,-90.075281
APN00_28_MI058;Maison et jardins de Claude Monet;84 rue Claude-Monet;27620;Giverny;Eure;Normandie;France;"Claude Monet (1840-1926) peint en 1872 le tableau ""Impression soleil levant"", qui inspira le nom du mouvement impressionniste. Parmi les quelques deux mille toiles dont il est l'auteur, ""La Gare Saint-Lazare"", ""Les falaises à Etretat"" ou ses séries ""Les Nymphéas"" et ""La Cathédrale de Rouen"" ont contribué à inaugurer une nouvelle perception de la nature et de l'art. L'univers où le chef de l'école impressionniste a vécu et travaillé dans la seconde moitié de sa vie s'offre à la visite depuis 1980. Les jardins composés comme un tableau servant à l'étude de motifs, en particulier aquatiques, sont à l'identique. En 1883, Monet a en effet fait l'acquisition d'un terrain situé au fond du Clos normand et a détourné un bras de l'Epte. L'étang ainsi crée devient le « jardin d'eau », avec son pont japonais peint en vert et ses nymphéas. La maison au crépi rose convie à la découverte de l'environnement familial et à celle des collections du maître.";Propriété de l’Académie des Beaux-Arts.;;;https://www.facebook.com/pages/Fondation-Claude-Monet/146890525353221;https://twitter.com/fondationmonet;https://www.instagram.com/fondationmonet/;;labellisee-en-2012;maison-des-illustres;monument-historique;;;;;;;;arts-et-architecture;;;;49.075384,1.533702
